base_price,competitor_price,inventory,inventory_ratio,day_of_week,is_weekend,month,is_holiday,demand_rolling_7d,demand_rolling_30d,demand_momentum,is_low_stock,is_critical_stock,price_gap,price_gap_pct,is_cheaper,is_overpriced,competitor_price_trend,competitor_trending_up,hour,quarter,is_peak_hour,is_month_end,price_elasticity,category_Books,category_Clothing,category_Electronics,category_Furniture,category_Groceries,season_autumn,season_spring,season_summer,season_winter,stock_tier_critical,stock_tier_low,stock_tier_medium,stock_tier_high,demand
2709.86,2999.96,264,0.528,0,0,6,0,96.86,90.26,6.6,0,0,-290.1,-9.67,1,0,2081.75,1,14,2,0,0,0.9939,0,0,1,0,0,0,0,1,0,0,0,0,1,83
3138.94,3114.53,225,0.45,6,1,6,0,93.57,89.9,3.67,0,0,24.41,0.78,0,0,2192.36,1,7,2,0,0,1.3696,1,0,0,0,0,0,0,1,0,0,0,1,0,101
4799.79,5379.67,59,0.118,6,1,6,0,93.71,90.43,3.28,1,0,-579.88,-10.78,1,0,2517.99,1,10,2,1,0,-0.2058,0,1,0,0,0,0,0,1,0,0,1,0,0,90
3429.47,3894.54,77,0.154,0,0,7,0,97.14,90.41,6.73,1,0,-465.07,-11.94,1,0,2613.15,1,0,3,0,0,0.3892,0,1,0,0,0,0,0,1,0,0,1,0,0,80
3679.44,4107.91,9,0.018,3,0,7,0,94.71,89.96,4.75,1,1,-428.47,-10.43,1,0,2748.72,1,15,3,0,0,0.5145,1,0,0,0,0,0,0,1,0,1,0,0,0,83
4014.39,3811.17,109,0.218,4,0,7,0,93.71,89.67,4.04,1,0,203.22,5.33,0,0,3200.45,1,12,3,1,0,-0.2647,0,0,0,0,1,0,0,1,0,0,1,0,0,81
1018.26,957.9,482,0.964,2,0,8,0,87.57,89.32,-1.75,0,0,60.36,6.3,0,0,3699.84,0,19,3,1,0,-0.2647,0,0,0,0,1,0,0,1,0,0,0,0,1,97
4753.33,5592.16,133,0.266,4,0,8,0,87.86,89.62,-1.76,0,0,-838.83,-15.0,1,0,3466.53,1,19,3,1,0,-0.0618,1,0,0,0,0,0,0,1,0,0,0,1,0,75
4006.45,3953.93,190,0.38,3,0,8,0,86.71,89.07,-2.36,0,0,52.52,1.33,0,0,3836.84,1,20,3,1,0,0.3394,0,0,0,1,0,0,0,1,0,0,0,1,0,71
3087.31,2758.63,262,0.524,0,0,8,0,82.43,88.43,-6.0,0,0,328.68,11.91,0,0,3956.75,0,7,3,0,1,-0.3684,0,1,0,0,0,0,0,1,0,0,0,0,1,77
1633.11,1665.85,99,0.198,2,0,10,0,80.57,88.03,-7.46,1,0,-32.74,-1.97,1,0,3582.32,0,21,4,1,0,-0.5239,0,0,0,1,0,1,0,0,0,0,1,0,0,96
2579.97,2435.65,294,0.588,4,0,10,0,82.86,88.3,-5.44,0,0,144.32,5.93,0,0,3263.94,0,4,4,0,0,-0.1437,0,0,0,1,0,1,0,0,0,0,0,0,1,88
4620.28,4977.44,385,0.77,2,0,10,0,83.57,87.63,-4.06,0,0,-357.16,-7.18,1,0,3025.04,1,5,4,0,0,-0.2443,1,0,0,0,0,1,0,0,0,0,0,0,1,71
680.51,736.26,120,0.24,5,1,11,0,82.14,88.0,-5.86,1,0,-55.75,-7.57,1,0,3191.65,0,7,4,0,0,-0.8424,0,0,0,0,1,1,0,0,0,0,1,0,0,122
353.94,317.15,394,0.788,1,0,11,0,85.71,89.37,-3.66,0,0,36.79,11.6,0,0,3159.99,0,18,4,1,1,0.0171,0,0,1,0,0,1,0,0,0,0,0,0,1,121
2921.58,3228.02,405,0.81,5,1,12,0,92.29,90.6,1.69,0,0,-306.44,-9.49,1,0,2406.42,1,6,4,0,0,-0.0376,0,0,0,1,0,0,0,0,1,0,0,0,1,88
4707.63,4772.92,193,0.386,6,1,12,0,94.71,90.7,4.01,0,0,-65.29,-1.37,1,0,2302.71,1,8,4,0,0,0.2045,0,0,0,0,1,0,0,0,1,0,0,1,0,99
2310.31,2494.35,193,0.386,2,0,12,0,97.86,91.3,6.56,0,0,-184.04,-7.38,1,0,2590.47,0,9,4,0,0,0.0198,0,0,1,0,0,0,0,0,1,0,0,1,0,98
1814.88,1661.49,176,0.352,4,0,12,0,98.14,91.73,6.41,0,0,153.39,9.23,0,0,2708.83,0,22,4,0,0,0.0476,0,1,0,0,0,0,0,0,1,0,0,1,0,97
3916.43,3425.58,410,0.82,6,1,12,0,99.43,92.17,7.26,0,0,490.85,14.33,0,0,2598.23,1,0,4,0,1,-0.2404,0,1,0,0,0,0,0,0,1,0,0,0,1,70
3529.46,4121.04,326,0.652,6,1,12,0,99.29,90.47,8.82,0,0,-591.58,-14.36,1,0,2376.54,1,4,4,0,1,-3.0362,0,1,0,0,0,0,0,0,1,0,0,0,1,91
2120.1,2164.79,68,0.136,6,1,1,0,94.86,90.77,4.09,1,0,-44.69,-2.06,1,0,2860.08,0,11,1,1,0,-0.688,0,1,0,0,0,0,0,0,1,0,1,0,0,116
371.15,325.51,394,0.788,3,0,1,0,94.14,92.37,1.77,0,0,45.64,14.02,0,0,3124.03,0,11,1,1,0,0.0523,0,1,0,0,0,0,0,0,1,0,0,0,1,111
3114.52,3231.03,277,0.554,1,0,1,0,97.43,92.8,4.63,0,0,-116.51,-3.61,1,0,2709.38,1,9,1,0,1,-0.0488,0,1,0,0,0,0,0,0,1,0,0,0,1,71
2134.37,1715.76,392,0.784,0,0,2,0,93.43,91.63,1.8,0,0,418.61,24.4,0,1,2489.11,0,19,1,1,0,-0.358,1,0,0,0,0,0,0,0,1,0,0,0,1,79
2618.92,2555.38,78,0.156,6,1,2,0,90.71,90.93,-0.22,1,0,63.54,2.49,0,0,2377.89,1,13,1,1,0,1.3939,0,0,1,0,0,0,0,0,1,0,1,0,0,104
502.24,458.08,142,0.284,0,0,2,0,91.71,92.2,-0.49,0,0,44.16,9.64,0,0,2505.58,0,11,1,1,0,-0.0476,0,0,1,0,0,0,0,0,1,0,0,1,0,108
4893.25,5100.09,465,0.93,0,0,2,0,97.14,92.57,4.57,0,0,-206.84,-4.06,1,0,2081.66,1,5,1,0,0,-0.0487,0,0,0,1,0,0,0,0,1,0,0,0,1,62
1134.24,922.88,360,0.72,2,0,1,0,90.0,90.0,0.0,0,0,211.36,22.9,0,1,1990.48,0,6,1,0,0,-0.7915,0,0,0,0,1,0,0,0,1,0,0,0,1,113
3033.03,2793.9,9,0.018,1,0,1,0,101.5,101.5,0.0,1,1,239.13,8.56,0,0,1456.68,1,4,1,0,0,-0.148,0,1,0,0,0,0,0,0,1,1,0,0,0,85
327.34,366.13,413,0.826,4,0,1,1,96.0,96.0,0.0,0,0,-38.79,-10.59,1,0,1902.42,0,7,1,0,0,-0.3033,1,0,0,0,0,0,0,0,1,0,0,0,1,108
4848.18,4908.89,423,0.846,5,1,1,0,99.0,99.0,0.0,0,0,-60.71,-1.24,1,0,1518.35,1,4,1,0,0,-0.0241,0,0,0,0,1,0,0,0,1,0,0,0,1,72
3666.27,4199.8,26,0.052,1,0,1,0,93.6,93.6,0.0,1,1,-533.53,-12.7,1,0,2196.46,1,1,1,0,0,-1.4813,0,1,0,0,0,0,0,0,1,1,0,0,0,98
2898.6,2921.33,279,0.558,3,0,1,0,94.33,94.33,0.0,0,0,-22.73,-0.78,1,0,2530.35,1,15,1,0,0,0.5848,0,0,0,1,0,0,0,0,1,0,0,0,1,86
3022.34,2737.71,177,0.354,1,0,1,0,93.14,93.14,0.0,0,0,284.63,10.4,0,0,2586.2,1,23,1,0,1,4.6305,0,0,1,0,0,0,0,0,1,0,0,1,0,103
4169.7,3824.44,39,0.078,6,1,2,0,95.0,94.38,0.62,1,1,345.26,9.03,0,0,2692.95,1,7,1,0,0,-0.3069,0,0,1,0,0,0,0,0,1,1,0,0,0,91
2319.82,2317.74,299,0.598,0,0,2,0,91.86,94.0,-2.14,0,0,2.08,0.09,0,0,3107.46,0,9,1,0,0,-0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,91
696.59,593.86,197,0.394,5,1,3,1,92.71,93.7,-0.99,0,0,102.73,17.3,0,0,3039.43,0,3,1,0,0,-0.5811,0,0,1,0,0,0,1,0,0,0,0,1,0,128
1228.7,1098.06,232,0.464,5,1,3,1,95.57,96.82,-1.25,0,0,130.64,11.9,0,0,3071.97,0,20,1,1,0,-0.0818,0,0,0,0,1,0,1,0,0,0,0,1,0,120
4003.46,3652.09,117,0.234,6,1,3,0,102.43,98.75,3.68,1,0,351.37,9.62,0,0,2527.56,1,13,1,1,0,-0.0738,0,0,0,1,0,0,1,0,0,0,1,0,0,100
1208.61,1105.6,434,0.868,0,0,3,0,102.71,98.85,3.86,0,0,103.01,9.32,0,0,2449.32,0,1,1,0,0,0.4011,0,1,0,0,0,0,1,0,0,0,0,0,1,72
4757.29,4838.92,134,0.268,4,0,3,0,100.71,96.93,3.78,0,0,-81.63,-1.69,1,0,2189.93,1,17,1,0,0,0.0142,0,0,1,0,0,0,1,0,0,0,0,1,0,75
1523.44,1475.5,49,0.098,4,0,4,0,96.71,95.47,1.24,1,1,47.94,3.25,0,0,2490.1,0,0,2,0,0,-0.4119,0,0,1,0,0,0,1,0,0,1,0,0,0,96
2957.41,2515.92,190,0.38,1,0,4,0,97.43,95.5,1.93,0,0,441.49,17.55,0,0,2154.54,1,12,2,1,0,-0.0885,0,1,0,0,0,0,1,0,0,0,0,1,0,88
469.66,511.95,250,0.5,3,0,4,0,97.0,95.06,1.94,0,0,-42.29,-8.26,1,0,2182.85,0,14,2,0,0,-0.2432,1,0,0,0,0,0,1,0,0,0,0,1,0,106
1058.78,1015.01,494,0.988,3,0,4,0,93.86,95.67,-1.81,0,0,43.77,4.31,0,0,2171.15,0,22,2,0,0,-0.1655,0,0,1,0,0,0,1,0,0,0,0,0,1,84
4830.16,5492.93,386,0.772,3,0,5,0,88.71,95.05,-6.34,0,0,-662.77,-12.07,1,0,2159.28,1,12,2,1,0,-0.0702,0,0,1,0,0,0,1,0,0,0,0,0,1,63
3779.22,3819.43,144,0.288,4,0,5,0,83.43,93.45,-10.02,0,0,-40.21,-1.05,1,0,2422.26,1,11,2,1,0,-1.0943,1,0,0,0,0,0,1,0,0,0,0,1,0,78
2652.65,2605.08,377,0.754,2,0,5,0,84.29,92.71,-8.42,0,0,47.57,1.83,0,0,2809.95,0,2,2,0,1,0.086,0,0,0,0,1,0,1,0,0,0,0,0,1,76
781.53,670.56,300,0.6,6,1,6,0,84.43,91.95,-7.52,0,0,110.97,16.55,0,0,2490.83,0,20,2,1,0,-0.8394,0,0,0,0,1,0,0,1,0,0,0,0,1,121
1648.05,1322.34,249,0.498,2,0,6,0,88.0,93.22,-5.22,0,0,325.71,24.63,0,1,2375.84,0,14,2,0,0,-0.1416,0,1,0,0,0,0,0,1,0,0,0,1,0,102
2902.12,2525.92,139,0.278,0,0,6,0,90.0,93.58,-3.58,0,0,376.2,14.89,0,0,2205.33,1,5,2,0,0,-0.335,0,1,0,0,0,0,0,1,0,0,0,1,0,76
1861.06,1734.49,382,0.764,5,1,6,0,85.71,92.88,-7.17,0,0,126.57,7.3,0,0,2493.04,0,2,2,0,0,-1.5039,0,0,0,1,0,0,0,1,0,0,0,0,1,117
4618.49,4697.77,270,0.54,5,1,6,0,90.43,93.81,-3.38,0,0,-79.28,-1.69,1,0,2595.82,1,20,2,1,0,-0.2192,0,1,0,0,0,0,0,1,0,0,0,0,1,79
1138.9,1274.18,213,0.426,6,1,6,0,92.71,93.26,-0.55,0,0,-135.28,-10.62,1,0,2482.23,0,5,2,0,0,-0.9577,0,0,0,0,1,0,0,1,0,0,0,1,0,136
3798.84,3216.99,127,0.254,4,0,6,0,101.0,94.79,6.21,0,0,581.85,18.09,0,0,2118.62,1,15,2,0,1,-0.1669,0,0,0,0,1,0,0,1,0,0,0,1,0,83
3441.55,3624.48,327,0.654,6,1,7,0,102.0,94.38,7.62,0,0,-182.93,-5.05,1,0,2206.04,1,22,3,0,0,-0.6405,0,0,0,0,1,0,0,1,0,0,0,0,1,88
433.24,424.43,114,0.228,1,0,7,0,97.29,94.17,3.12,1,0,8.81,2.08,0,0,2628.02,0,15,3,0,0,-0.286,1,0,0,0,0,0,0,1,0,0,1,0,0,110
3588.61,3738.86,446,0.892,1,0,7,0,98.43,94.83,3.6,0,0,-150.25,-4.02,1,0,2499.75,1,12,3,1,0,-0.0487,0,0,1,0,0,0,0,1,0,0,0,0,1,71
4376.53,4645.15,210,0.42,6,1,7,0,97.71,93.43,4.28,0,0,-268.62,-5.78,1,0,2673.03,1,2,3,0,0,0.7056,1,0,0,0,0,0,0,1,0,0,0,1,0,82
3071.02,3446.91,224,0.448,3,0,7,0,92.71,93.33,-0.62,0,0,-375.89,-10.91,1,0,3088.84,1,11,3,1,0,0.2862,0,1,0,0,0,0,0,1,0,0,0,1,0,75
1723.08,1447.71,181,0.362,3,0,8,0,92.14,92.23,-0.09,0,0,275.37,19.02,0,0,2910.14,0,9,3,0,0,-0.0,0,1,0,0,0,0,0,1,0,0,0,1,0,75
3008.53,3406.01,38,0.076,1,0,8,1,83.43,92.33,-8.9,1,1,-397.48,-11.67,1,0,2934.93,1,3,3,0,0,0.3396,1,0,0,0,0,0,0,1,0,1,0,0,0,94
3876.51,3195.17,372,0.744,3,0,8,0,85.0,92.2,-7.2,0,0,681.34,21.32,0,1,2961.94,1,9,3,0,0,-1.0693,0,0,1,0,0,0,0,1,0,0,0,0,1,65
2463.2,2861.47,73,0.146,2,0,8,0,81.71,91.5,-9.79,1,0,-398.27,-13.92,1,0,2900.61,0,4,3,0,1,-1.8567,0,1,0,0,0,0,0,1,0,0,1,0,0,109
3980.0,4206.33,352,0.704,4,0,9,0,81.57,91.7,-10.13,0,0,-226.33,-5.38,1,0,3248.75,1,2,3,0,0,-0.4917,0,0,0,1,0,1,0,0,0,0,0,0,1,76
3523.29,3716.25,202,0.404,4,0,9,0,82.29,91.2,-8.91,0,0,-192.96,-5.19,1,0,3315.54,1,23,3,0,0,-2.064,0,0,0,1,0,1,0,0,0,0,0,1,0,94
3696.96,3859.99,283,0.566,3,0,9,1,84.0,91.3,-7.3,0,0,-163.03,-4.22,1,0,3182.84,1,18,3,1,1,-3.2373,0,0,0,1,0,1,0,0,0,0,0,0,1,79
3163.84,2909.2,43,0.086,5,1,9,0,84.57,89.67,-5.1,1,1,254.64,8.75,0,0,3241.85,0,11,3,1,1,-1.9311,0,0,1,0,0,1,0,0,0,1,0,0,0,101
3493.33,3067.43,121,0.242,5,1,9,0,88.29,89.03,-0.74,1,0,425.9,13.88,0,0,3450.63,0,14,3,0,1,0.3803,0,1,0,0,0,1,0,0,0,0,1,0,0,105
3200.35,2690.42,107,0.214,3,0,10,0,89.86,89.2,0.66,1,0,509.93,18.95,0,0,3402.26,0,4,4,0,0,0.9085,0,0,1,0,0,1,0,0,0,0,1,0,0,97
4970.58,5899.43,498,0.996,4,0,10,0,94.43,90.03,4.4,0,0,-928.85,-15.74,1,0,3330.16,1,0,4,0,0,-0.671,0,0,0,1,0,1,0,0,0,0,0,0,1,61
146.19,143.1,199,0.398,3,0,10,0,87.57,89.57,-2.0,0,0,3.09,2.16,0,0,3764.15,0,18,4,1,0,-0.7263,0,0,1,0,0,1,0,0,0,0,0,1,0,104
1037.17,871.71,29,0.058,1,0,10,0,91.57,89.83,1.74,1,1,165.46,18.98,0,0,3183.69,0,8,4,0,1,0.0158,0,1,0,0,0,1,0,0,0,1,0,0,0,114
651.98,660.46,354,0.708,5,1,11,0,94.43,90.7,3.73,0,0,-8.48,-1.28,1,0,2777.33,0,9,4,0,0,-0.1181,0,0,0,0,1,1,0,0,0,0,0,0,1,119
4851.26,4078.59,347,0.694,5,1,11,0,100.14,91.13,9.01,0,0,772.67,18.94,0,0,2320.25,1,22,4,0,0,-0.047,0,1,0,0,0,1,0,0,0,0,0,0,1,83
369.39,420.54,102,0.204,1,0,11,0,97.57,91.1,6.47,1,0,-51.15,-12.16,1,0,2487.31,0,15,4,0,0,-0.3652,0,0,0,0,1,1,0,0,0,0,1,0,0,111
2000.76,2338.75,110,0.22,6,1,12,0,98.43,92.7,5.73,1,0,-337.99,-14.45,1,0,2109.18,1,3,4,0,0,-0.0306,0,0,0,1,0,0,0,0,1,0,1,0,0,96
4055.8,3786.7,189,0.378,2,0,12,0,98.29,93.3,4.99,0,0,269.1,7.11,0,0,2058.94,1,19,4,1,0,-0.3042,0,0,0,0,1,0,0,0,1,0,0,1,0,66
4636.78,4904.96,344,0.688,0,0,12,0,99.0,92.97,6.03,0,0,-268.18,-5.47,1,0,1757.12,1,1,4,0,0,-0.3173,0,0,1,0,0,0,0,0,1,0,0,0,1,63
1062.69,1087.46,232,0.464,4,0,12,0,93.14,91.03,2.11,0,0,-24.77,-2.28,1,0,2437.39,0,21,4,1,1,-1.0502,0,1,0,0,0,0,0,0,1,0,0,1,0,114
3332.49,2771.22,396,0.792,2,0,1,0,93.14,91.43,1.71,0,0,561.27,20.25,0,1,2468.21,1,16,1,0,0,-0.193,0,0,0,0,1,0,0,0,1,0,0,0,1,67
4143.88,4179.82,409,0.818,4,0,1,0,85.71,91.13,-5.42,0,0,-35.94,-0.86,1,0,2769.75,1,3,1,0,0,-0.5517,0,0,1,0,0,0,0,0,1,0,0,0,1,58
4511.02,3861.56,19,0.038,2,0,2,0,82.14,89.17,-7.03,1,1,649.46,16.82,0,0,2784.21,1,23,1,0,0,4.2812,0,0,0,1,0,0,0,0,1,1,0,0,0,80
3997.74,4518.38,394,0.788,4,0,2,0,77.71,89.2,-11.49,0,0,-520.64,-11.52,1,0,3275.78,1,12,1,1,0,0.5493,1,0,0,0,0,0,0,0,1,0,0,0,1,75
2090.75,2026.99,100,0.2,5,1,2,0,74.71,87.17,-12.46,1,0,63.76,3.15,0,0,3587.16,0,7,1,0,0,-0.9504,1,0,0,0,0,0,0,0,1,0,1,0,0,109
4658.56,3923.02,22,0.044,4,0,1,0,79.0,79.0,0.0,1,1,735.54,18.75,0,0,1067.24,1,7,1,0,0,0.0176,0,0,1,0,0,0,0,0,1,1,0,0,0,84
4798.01,5392.94,331,0.662,4,0,2,0,81.5,81.5,0.0,0,0,-594.93,-11.03,1,0,2495.13,1,17,1,0,0,-5.5678,0,0,0,1,0,0,0,0,1,0,0,0,1,70
1736.78,1551.29,40,0.08,6,1,2,0,77.67,77.67,0.0,1,1,185.49,11.96,0,0,3461.07,0,23,1,0,0,-1.4554,0,1,0,0,0,0,0,0,1,1,0,0,0,135
3810.57,3486.59,410,0.82,2,0,2,0,92.0,92.0,0.0,0,0,323.98,9.29,0,0,2983.62,1,21,1,1,0,-0.2854,0,1,0,0,0,0,0,0,1,0,0,0,1,89
528.61,612.64,154,0.308,6,1,2,0,91.4,91.4,0.0,0,0,-84.03,-13.72,1,0,3084.22,0,13,1,1,0,-0.574,0,0,0,0,1,0,0,0,1,0,0,1,0,133
539.81,582.03,364,0.728,6,1,2,0,98.33,98.33,0.0,0,0,-42.22,-7.25,1,0,2672.29,0,22,1,0,0,-4.6133,0,0,1,0,0,0,0,0,1,0,0,0,1,120
611.63,657.43,300,0.6,1,0,2,0,101.43,101.43,0.0,0,0,-45.8,-6.97,1,0,2373.68,0,4,1,0,1,-0.7516,0,1,0,0,0,0,0,0,1,0,0,0,1,108
122.41,128.98,481,0.962,5,1,3,0,105.57,102.25,3.32,0,0,-6.57,-5.09,1,0,2315.13,0,22,1,0,0,0.0232,0,0,1,0,0,0,1,0,0,0,0,0,1,106
1839.37,2156.1,351,0.702,0,0,3,0,108.71,102.67,6.04,0,0,-316.73,-14.69,1,0,1773.13,1,15,1,0,0,-0.0054,0,1,0,0,0,0,1,0,0,0,0,0,1,98
4058.89,3395.2,13,0.026,3,0,3,0,112.71,102.2,10.51,1,1,663.69,19.55,0,0,1310.72,1,15,1,0,0,-0.1607,0,0,0,0,1,0,1,0,0,1,0,0,0,79
1745.24,2004.48,273,0.546,0,0,3,0,104.71,100.09,4.62,0,0,-259.24,-12.93,1,0,1574.14,1,16,1,0,0,-0.111,0,0,0,1,0,0,1,0,0,0,0,0,1,84
3234.46,3437.81,236,0.472,1,0,4,0,104.0,98.75,5.25,0,0,-203.35,-5.92,1,0,1362.41,1,17,2,0,0,-0.0419,1,0,0,0,0,0,1,0,0,0,0,1,0,81
855.61,856.23,382,0.764,6,1,4,0,96.57,97.38,-0.81,0,0,-0.62,-0.07,1,0,1766.0,0,22,2,0,0,-0.4868,0,0,1,0,0,0,1,0,0,0,0,0,1,110
3842.57,3943.47,383,0.766,0,0,4,0,95.14,98.29,-3.15,0,0,-100.9,-2.56,1,0,1805.18,1,3,2,0,0,-0.0781,0,1,0,0,0,0,1,0,0,0,0,0,1,80
1936.66,2130.2,213,0.426,2,0,4,0,91.14,97.07,-5.93,0,0,-193.54,-9.09,1,0,2274.61,0,1,2,0,0,-0.6552,0,0,0,0,1,0,1,0,0,0,0,1,0,106
3160.05,3748.3,460,0.92,5,1,5,0,91.14,97.62,-6.48,0,0,-588.25,-15.69,1,0,2560.5,1,5,2,0,0,-0.2838,1,0,0,0,0,0,1,0,0,0,0,0,1,87
4534.8,4694.53,274,0.548,2,0,5,0,89.57,97.0,-7.43,0,0,-159.73,-3.4,1,0,2787.96,1,14,2,0,0,-0.3963,0,0,0,1,0,0,1,0,0,0,0,0,1,72
1650.07,1703.14,474,0.948,6,1,5,0,88.57,95.61,-7.04,0,0,-53.07,-3.12,1,0,2973.57,0,14,2,0,1,-0.7423,0,1,0,0,0,0,1,0,0,0,0,0,1,106
4579.95,5375.11,376,0.752,6,1,6,0,91.71,96.16,-4.45,0,0,-795.16,-14.79,1,0,2930.53,1,7,2,0,0,-0.1169,0,0,0,0,1,0,0,1,0,0,0,0,1,84
827.96,787.23,32,0.064,6,1,6,1,92.14,95.55,-3.41,1,1,40.73,5.17,0,0,3207.28,0,4,2,0,0,-0.7702,0,0,0,1,0,0,0,1,0,1,0,0,0,137
2304.62,2547.36,309,0.618,1,0,6,1,96.0,97.52,-1.52,0,0,-242.74,-9.53,1,0,3197.43,0,10,2,1,0,-0.1924,0,0,1,0,0,0,0,1,0,0,0,0,1,90
4376.84,3580.77,92,0.184,6,1,7,0,97.43,97.18,0.25,1,0,796.07,22.23,0,1,2997.98,1,16,3,0,0,-0.1483,1,0,0,0,0,0,0,1,0,0,1,0,0,78
3252.35,3482.06,443,0.886,1,0,7,0,93.43,96.35,-2.92,0,0,-229.71,-6.6,1,0,3205.21,1,14,3,0,0,0.3493,0,0,0,1,0,0,0,1,0,0,0,0,1,71
3856.85,3198.32,455,0.91,3,0,7,0,91.14,95.29,-4.15,0,0,658.53,20.59,0,1,3167.17,1,15,3,0,0,-0.2273,0,0,0,1,0,0,0,1,0,0,0,0,1,68
2248.12,2639.32,208,0.416,5,1,7,0,90.57,94.2,-3.63,0,0,-391.2,-14.82,1,0,2953.43,0,3,3,0,1,-0.4936,0,0,1,0,0,0,0,1,0,0,0,1,0,82
2244.81,2383.65,338,0.676,5,1,7,0,87.14,93.73,-6.59,0,0,-138.84,-5.82,1,0,3087.17,0,6,3,0,1,-10.0,0,0,0,0,1,0,0,1,0,0,0,0,1,106
4448.33,4923.56,483,0.966,1,0,8,0,90.29,94.19,-3.9,0,0,-475.23,-9.65,1,0,2659.82,1,1,3,0,0,-0.4421,0,0,0,1,0,0,0,1,0,0,0,0,1,60
435.57,399.56,387,0.774,0,0,8,0,79.29,92.96,-13.67,0,0,36.01,9.01,0,0,3250.72,0,0,3,0,1,-0.776,0,0,0,1,0,0,0,1,0,0,0,0,1,102
4373.04,4391.54,380,0.76,1,0,9,0,81.0,93.28,-12.28,0,0,-18.5,-0.42,1,0,2943.89,1,2,3,0,0,-0.0336,0,0,0,1,0,1,0,0,0,0,0,0,1,71
1471.36,1402.07,32,0.064,0,0,9,0,80.0,92.53,-12.53,1,1,69.29,4.94,0,0,3059.72,0,19,3,1,0,-0.4245,0,1,0,0,0,1,0,0,0,1,0,0,0,91
1982.45,2084.85,439,0.878,3,0,10,0,82.86,92.93,-10.07,0,0,-102.4,-4.91,1,0,2762.57,0,11,4,1,0,-0.2215,0,1,0,0,0,1,0,0,0,0,0,0,1,84
4843.18,5717.07,423,0.846,1,0,11,0,85.14,92.93,-7.79,0,0,-873.89,-15.29,1,0,2603.51,1,7,4,0,0,-0.1732,0,1,0,0,0,1,0,0,0,0,0,0,1,63
3576.63,3283.82,471,0.942,1,0,11,0,82.43,92.7,-10.27,0,0,292.81,8.92,0,0,3043.19,1,13,4,1,0,-0.5463,0,1,0,0,0,1,0,0,0,0,0,0,1,72
1275.85,1206.18,166,0.332,1,0,11,0,77.57,90.6,-13.03,0,0,69.67,5.78,0,0,3171.78,0,0,4,0,0,-0.8636,0,0,0,0,1,1,0,0,0,0,0,1,0,112
3825.23,3705.67,13,0.026,0,0,12,0,85.0,91.37,-6.37,1,1,119.56,3.23,0,0,2640.73,1,20,4,1,0,-0.1206,0,0,0,1,0,0,0,0,1,1,0,0,0,85
1764.06,1832.12,218,0.436,2,0,12,0,82.57,89.77,-7.2,0,0,-68.06,-3.71,1,0,3113.03,0,8,4,0,0,-0.393,0,0,0,0,1,0,0,0,1,0,0,1,0,103
1488.78,1664.99,340,0.68,5,1,12,0,87.14,89.2,-2.06,0,0,-176.21,-10.58,1,0,2747.4,0,17,4,0,0,0.0622,0,0,0,1,0,0,0,0,1,0,0,0,1,102
4698.39,5308.39,32,0.064,3,0,12,0,88.71,89.0,-0.29,1,1,-610.0,-11.49,1,0,2784.96,1,23,4,0,0,-0.1,0,0,0,1,0,0,0,0,1,1,0,0,0,80
3976.42,4107.11,56,0.112,2,0,1,0,88.14,88.13,0.01,1,0,-130.69,-3.18,1,0,3245.46,1,17,1,0,0,-0.244,0,0,1,0,0,0,0,0,1,0,1,0,0,83
2918.72,3021.17,472,0.944,0,0,1,0,91.0,87.63,3.37,0,0,-102.45,-3.39,1,0,3015.47,1,7,1,0,0,-0.0453,0,0,1,0,0,0,0,0,1,0,0,0,1,84
1897.26,1789.1,160,0.32,2,0,1,0,92.71,87.8,4.91,0,0,108.16,6.05,0,0,2977.95,0,1,1,0,0,-0.1021,0,0,0,1,0,0,0,0,1,0,0,1,0,87
483.49,506.24,421,0.842,3,0,1,0,89.14,87.9,1.24,0,0,-22.75,-4.49,1,0,3061.22,0,3,1,0,0,-0.216,0,0,0,0,1,0,0,0,1,0,0,0,1,101
925.25,998.28,332,0.664,2,0,1,0,91.43,88.57,2.86,0,0,-73.03,-7.32,1,0,2604.16,0,21,1,1,1,-0.0867,0,0,0,1,0,0,0,0,1,0,0,0,1,93
2074.68,1973.06,376,0.752,6,1,2,0,90.0,88.0,2.0,0,0,101.62,5.15,0,0,2485.04,0,1,1,0,0,0.0606,0,0,0,0,1,0,0,0,1,0,0,0,1,100
3781.99,3526.67,278,0.556,1,0,2,0,89.71,88.67,1.04,0,0,255.32,7.24,0,0,2529.05,1,10,1,1,0,-0.3889,0,0,0,0,1,0,0,0,1,0,0,0,1,68
2737.6,3063.29,70,0.14,3,0,2,0,93.0,93.0,0.0,1,0,-325.69,-10.63,1,0,1358.51,1,17,1,0,0,0.0215,0,0,0,0,1,0,0,0,1,0,1,0,0,95
3837.69,3175.95,121,0.242,3,0,2,0,94.0,94.0,0.0,1,0,661.74,20.84,0,1,2210.9,1,5,1,0,0,-0.2619,0,1,0,0,0,0,0,0,1,0,1,0,0,85
3140.78,3504.49,46,0.092,3,0,2,0,91.0,91.0,0.0,1,1,-363.71,-10.38,1,0,2532.58,1,21,1,1,0,-0.9718,1,0,0,0,0,0,0,0,1,1,0,0,0,100
4450.0,3615.23,161,0.322,4,0,2,0,93.25,93.25,0.0,0,0,834.77,23.09,0,1,2775.56,1,6,1,0,0,-0.6957,0,0,0,0,1,0,0,0,1,0,0,1,0,71
